"Gene_ID","log2FoldChange","adjusted.P.Value","external_gene_name","description","omykiss_paralog_associated_gene_name","omykiss_paralog_subtype","Regulation"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","nr1h4","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","vdrb","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","pparab","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","nr1d4b","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","nr1d4a","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","nr1i2","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","RARB","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","rarab","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","nr1h5","Bilateria","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]","pparda","Salmoninae","UP"
"ENSOMYG00000043955",1.04399695883647,0.0192675369973918,"pparda","peroxisome proliferator-activated receptor delta a [Source:ZFIN;Acc:ZDB-GENE-990415-212]",NA,"Osteoglossocephalai","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,NA,"Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,"pcgf6","Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,"pcgf1","Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,"bmi1a","Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,"pcgf5b","Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,"rnf2","Bilateria","UP"
"ENSOMYG00000044015",1.60928594579323,0.0341205303018326,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000044061",-1.941870915052,0.0409145546028089,NA,NA,NA,"Salmoninae","DOWN"
"ENSOMYG00000044061",-1.941870915052,0.0409145546028089,NA,NA,"g0s2","Clupeocephala","DOWN"
"ENSOMYG00000044084",1.12821846296523,0.0264640992877124,"ccdc103","coiled-coil domain containing 103 [Source:ZFIN;Acc:ZDB-GENE-040718-253]",NA,NA,"UP"
"ENSOMYG00000044197",-1.15744011192817,0.000505437473494861,NA,NA,NA,"Salmoninae","DOWN"
"ENSOMYG00000044197",-1.15744011192817,0.000505437473494861,NA,NA,"BANK1","Vertebrata","DOWN"
"ENSOMYG00000044335",1.11612486658554,0.0175060484254895,NA,NA,"ANKLE2","Osteoglossocephalai","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]","stard14","Salmoninae","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]","pctp","Bilateria","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]","ppct","Bilateria","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]",NA,"Bilateria","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]","stard15","Bilateria","UP"
"ENSOMYG00000044415",2.02875027633392,0.0234065255928893,"stard14","START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]","STARD10","Bilateria","UP"
"ENSOMYG00000044551",1.0208441877373,0.000120929742680263,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,NA,"Salmoninae","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"phc1","Clupeocephala","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"SFMBT2","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,NA,"Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"samd7","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"SAMD11","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"samd11","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"phc2b","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"phc2a","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"L3MBTL4","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"l3mbtl1b","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"l3mbtl3","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"l3mbtl2","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"mbtd1","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"scml2","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"SFMBT1","Bilateria","DOWN"
"ENSOMYG00000044571",-1.08672044617639,0.00121980063473506,NA,NA,"sfmbt1","Bilateria","DOWN"
"ENSOMYG00000044651",1.6251042046405,0.010063599332956,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]","usp54a","Chordata","UP"
"ENSOMYG00000044651",1.6251042046405,0.010063599332956,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]",NA,"Chordata","UP"
"ENSOMYG00000044651",1.6251042046405,0.010063599332956,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]","USP53","Salmoninae","UP"
"ENSOMYG00000044651",1.6251042046405,0.010063599332956,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]","USP53","Osteoglossocephalai","UP"
"ENSOMYG00000044651",1.6251042046405,0.010063599332956,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]",NA,"Osteoglossocephalai","UP"
"ENSOMYG00000044801",-1.44498880266066,0.00389636124654739,"cdc20","cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]","cdc20","Salmoninae","DOWN"
"ENSOMYG00000044801",-1.44498880266066,0.00389636124654739,"cdc20","cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]","CDC20B","Gnathostomata","DOWN"
"ENSOMYG00000044801",-1.44498880266066,0.00389636124654739,"cdc20","cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]",NA,"Opisthokonta","DOWN"
"ENSOMYG00000044801",-1.44498880266066,0.00389636124654739,"cdc20","cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]","fzr1b","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]",NA,"Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","pak4","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","mink1","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","tnika","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","TNIK","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","PAK5","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","stk3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","MAP3K1","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","STK39","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","oxsr1a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","pak2b","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","pak1","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","taok1a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","taok1b","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map3k14a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","arf2b","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","nek4","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map4k5","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","strada","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","si:dkey-8e10.3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","si:ch211-171h4.3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map4k3a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","MAP4K3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","SLK","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","TAOK3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","taok3a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","stradb","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","taok2a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","stk25b","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","stk24a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map3k8","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map4k2","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","stk10","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","pak6a","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","sbk3","Opisthokonta","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]","map2k6","Salmoninae","DOWN"
"ENSOMYG00000044822",-1.15792904518224,0.021044285862885,"map2k6","mitogen-activated protein kinase kinase 6 [Source:ZFIN;Acc:ZDB-GENE-010202-3]",NA,"Osteoglossocephalai","DOWN"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]","mfsd14a2","Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]",NA,"Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]","MFSD14A","Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]","MFSD1","Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]","mfsd5","Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]","mfsd10","Opisthokonta","UP"
"ENSOMYG00000044871",1.46136740466954,0.0329423141988801,"MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]",NA,"Salmoninae","UP"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk7","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]",NA,"Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk16","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk11b","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk13","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","CDK19","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","CDK4","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk12","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk18","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","CDK6","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk17","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","CDK17","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk21","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","CDKL3","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk20","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk8","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk15","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdkl1","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk14","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk10","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdkl5","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","prpf4ba","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk5","Opisthokonta","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]","cdk1","Salmoninae","DOWN"
"ENSOMYG00000045037",-1.58796648265262,0.0200241193657062,"cdk1","cyclin dependent kinase 1 [Source:ZFIN;Acc:ZDB-GENE-010320-1]",NA,"Bilateria","DOWN"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp4","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp2","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","si:ch211-195b15.8","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]",NA,"Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp28","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp14","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","styx","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp22a","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","styxl1","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","SSH1","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp12","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","si:ch1073-184j22.2","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp5","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp19a","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","DUSP13A","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp3a","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp6","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","DUSP10","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","ptpmt1","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp16","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp1","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp8a","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","dusp22b","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","STYXL2","Opisthokonta","UP"
"ENSOMYG00000045134",1.06049551698603,0.0413655594340411,"ssh2b","slingshot protein phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-081205-4]","ssh2a","Osteoglossocephalai","UP"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,NA,"Salmoninae","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,NA,"Clupeocephala","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,"nr2f1a","Bilateria","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,"NR2F1","Bilateria","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,"rxrbb","Bilateria","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,"rxrba","Bilateria","DOWN"
"ENSOMYG00000045209",-1.85515667392293,0.010630731111934,NA,NA,"nr2f6a","Bilateria","DOWN"
